transaction_id,amount,hour,txn_velocity_last_hour,account_age_days,new_device_flag,distance_from_home_km,merchant_category,risk_score,is_fraud
TXN119385,1033.36,11,1,1771,0,24.8,Grocery,0.0,0
TXN119386,892.69,10,1,1383,0,6.0,Dining,0.0542,0
TXN119387,1703.29,20,2,655,0,51.9,Utilities,0.1001,0
TXN119388,952.79,13,1,2106,0,4.1,Online Services,0.0713,0
TXN119389,1597.28,5,2,619,0,39.4,Electronics,0.2007,0
TXN119390,577.92,9,1,967,0,41.6,Utilities,0.1377,0
TXN119391,937.95,8,1,1322,0,67.6,Dining,0.0,0
TXN119392,1846.61,6,0,2989,0,37.2,Fashion,0.0,0
TXN119393,915.57,19,1,893,1,13.4,Grocery,0.3422,0
TXN119394,1037.95,16,2,1445,1,1.0,Entertainment,0.19,0
TXN119395,2886.4,12,0,2434,0,37.5,Electronics,0.0,0
TXN119396,2979.59,15,0,2027,0,38.8,Grocery,0.1069,0
TXN119397,1895.57,15,2,2834,0,8.8,Electronics,0.1899,0
TXN119398,6248.07,1,1,149,0,24.6,Fashion,0.0267,0
TXN119399,1248.88,16,1,806,0,6.7,Fashion,0.1546,0
TXN119400,2191.42,5,2,372,0,6.2,Grocery,0.0296,0
TXN119401,1437.92,8,0,1193,1,48.8,Utilities,0.1529,0
TXN119402,976.85,21,0,2235,0,6.3,Travel,0.082,0
TXN119403,404.58,4,0,350,0,6.3,Fashion,0.0,0
TXN119404,2117.88,19,1,2972,0,5.2,Dining,0.0384,0
TXN119405,1724.44,15,0,419,0,18.4,Dining,0.0,0
TXN119406,2516.47,9,0,1163,1,8.2,Dining,0.4094,0
TXN119407,3392.49,2,2,2556,0,18.8,Utilities,0.0123,0
TXN119408,1621.76,15,1,44,0,6.6,Grocery,0.1095,0
TXN119409,4180.72,19,1,2197,1,16.9,Electronics,0.6109,0
TXN119410,637.83,21,2,757,0,45.0,Dining,0.01,0
TXN119411,2270.68,14,1,432,0,40.5,Travel,0.182,0
TXN119412,3354.08,10,2,366,0,60.8,Electronics,0.2071,0
TXN119413,2867.46,9,0,670,0,24.3,Fashion,0.1939,0
TXN119414,612.36,9,1,1875,0,61.1,Grocery,0.1778,0
TXN119415,757.98,13,0,40,0,10.6,Utilities,0.0124,0
TXN119416,1899.38,9,1,548,0,46.2,Fashion,0.2615,0
TXN119417,1831.23,22,1,612,0,33.8,Utilities,0.04,0
TXN119418,2250.54,15,1,2974,0,19.6,Online Services,0.0873,0
TXN119419,2512.31,22,0,1985,0,56.5,Online Services,0.0394,0
TXN119420,1687.97,16,2,2806,0,2.7,Dining,0.2308,0
TXN119421,2085.72,21,1,1698,0,29.2,Electronics,0.1267,0
TXN119422,2396.96,10,3,1775,0,13.5,Online Services,0.0,0
TXN119423,591.19,9,2,357,0,32.2,Fashion,0.1796,0
TXN119424,1812.42,16,3,1961,1,3.5,Utilities,0.4217,0
TXN119425,2274.93,21,0,2518,0,2.2,Fashion,0.0,0
TXN119426,4087.93,13,1,1172,0,27.9,Online Services,0.3206,0
TXN119427,475.27,4,4,169,0,44.6,Grocery,0.0843,1
TXN119428,3116.16,10,1,204,0,41.4,Entertainment,0.3883,0
TXN119429,4764.02,4,4,1552,0,162.0,Dining,0.2166,1
TXN119430,1489.92,7,2,1411,0,42.1,Online Services,0.1949,0
TXN119431,547.0,14,0,1794,0,59.1,Electronics,0.0,0
TXN119432,1243.64,18,3,830,0,9.6,Dining,0.1663,0
TXN119433,1287.12,19,0,986,0,28.9,Travel,0.0,0
TXN119434,360.98,5,0,1961,0,4.3,Travel,0.0198,0
TXN119435,1390.39,11,2,405,0,17.9,Utilities,0.04,0
TXN119436,212.66,17,0,1380,0,12.8,Dining,0.0,0
TXN119437,2507.07,16,1,2656,0,31.5,Grocery,0.1112,0
TXN119438,3929.43,7,1,2614,0,10.0,Dining,0.1308,0
TXN119439,1110.39,1,2,2259,1,5.5,Online Services,0.3113,0
TXN119440,1061.76,23,3,2226,0,3.7,Travel,0.1174,0
TXN119441,1078.69,15,1,197,0,16.3,Travel,0.1565,0
TXN119442,938.18,20,0,569,0,7.5,Entertainment,0.0,0
TXN119443,3008.4,21,3,2043,0,19.0,Dining,0.4023,0
TXN119444,1834.98,20,1,121,0,27.3,Fashion,0.2242,0
TXN119445,2680.06,5,1,599,0,93.7,Grocery,0.2432,0
TXN119446,741.86,21,3,44,0,3.9,Utilities,0.0841,0
TXN119447,720.87,9,2,1053,0,6.7,Travel,0.0,0
TXN119448,378.96,15,1,2883,0,19.9,Electronics,0.0,0
TXN119449,1028.16,16,1,2019,0,5.8,Electronics,0.0,0
TXN119450,575.24,8,2,1424,0,6.9,Travel,0.0315,0
TXN119451,1005.86,12,1,2254,0,7.2,Dining,0.1537,0
TXN119452,1268.53,17,1,2986,0,4.6,Fashion,0.0587,0
TXN119453,1210.96,10,1,1839,0,49.7,Online Services,0.2413,0
TXN119454,505.77,7,1,1729,0,44.4,Utilities,0.0,0
TXN119455,384.81,18,4,555,0,18.5,Electronics,0.1694,0
TXN119456,2646.17,15,2,2587,0,16.2,Grocery,0.0413,0
TXN119457,1404.52,21,0,346,1,10.9,Grocery,0.158,0
TXN119458,1929.54,17,0,1775,0,11.5,Dining,0.0,0
TXN119459,2354.03,13,4,2238,0,26.7,Dining,0.09,0
TXN119460,3202.15,15,1,981,0,8.9,Utilities,0.3595,0
TXN119461,3308.6,5,2,227,0,0.3,Dining,0.111,0
TXN119462,1842.55,8,1,416,0,10.4,Fashion,0.0,0
TXN119463,2702.14,10,0,1818,1,26.6,Fashion,0.3342,0
TXN119464,249.68,20,1,1904,1,8.0,Online Services,0.1842,0
TXN119465,617.91,10,0,2044,0,6.0,Electronics,0.169,0
TXN119466,2797.28,12,2,1835,0,37.0,Fashion,0.1618,0
TXN119467,2443.52,10,0,2894,0,60.4,Electronics,0.2918,0
TXN119468,1656.02,11,4,810,0,33.3,Electronics,0.2052,0
TXN119469,4563.76,4,0,2082,0,18.2,Fashion,0.1553,0
TXN119470,5259.52,11,0,2723,0,9.9,Electronics,0.3159,0
TXN119471,442.75,15,1,1627,0,24.2,Travel,0.1518,0
TXN119472,301.15,12,0,2455,0,43.3,Entertainment,0.0452,0
TXN119473,957.41,11,2,959,1,21.2,Travel,0.3009,0
TXN119474,3515.11,11,0,751,0,8.7,Travel,0.0,0
TXN119475,5829.21,8,3,128,1,287.7,Online Services,0.5311,1
TXN119476,2123.43,5,2,1345,0,7.9,Grocery,0.1898,0
TXN119477,602.7,2,1,2024,0,39.7,Grocery,0.11,0
TXN119478,1703.55,3,3,818,0,3.2,Utilities,0.1646,0
TXN119479,798.58,20,0,1439,0,7.9,Grocery,0.0,0
TXN119480,2908.24,19,3,1786,0,41.4,Online Services,0.355,0
TXN119481,2070.72,3,3,9,0,141.0,Fashion,0.3129,1
TXN119482,1189.32,17,0,2498,0,3.9,Travel,0.0704,0
TXN119483,688.2,18,2,2157,0,11.6,Dining,0.0,0
TXN119484,1575.96,16,0,2321,0,9.0,Online Services,0.0,0
TXN119485,1976.11,11,0,1108,0,,Electronics,0.1601,0
TXN119486,998.97,12,3,1044,0,24.7,Grocery,0.0918,0
TXN119487,1626.6,10,1,2074,0,21.9,Travel,0.1593,0
TXN119488,1299.62,20,1,1777,0,26.4,Travel,0.4117,0
TXN119489,886.6,15,2,1855,0,25.1,Entertainment,0.1089,0
TXN119490,910.02,23,3,1471,0,7.6,Entertainment,0.1417,0
TXN119491,654.01,17,1,1601,0,12.5,Electronics,0.0768,0
TXN119492,2131.0,8,1,91,0,35.7,Fashion,0.1063,0
TXN119493,875.14,12,0,2937,0,10.9,Travel,0.0,0
TXN119494,1229.89,18,1,1357,0,16.9,Electronics,0.2228,0
TXN119495,2328.94,16,2,1811,0,13.5,Entertainment,0.2311,0
TXN119496,1852.94,10,2,2183,0,30.9,Dining,0.1456,0
TXN119497,1542.22,21,2,734,0,1.9,Dining,0.0163,0
TXN119498,306.81,8,2,2182,0,,Fashion,0.0056,0
TXN119499,2731.99,13,2,2179,0,44.9,Fashion,0.3992,0
TXN119500,3982.01,15,0,121,0,5.7,Grocery,0.121,0
TXN119501,585.21,8,2,853,0,7.1,Grocery,0.184,0
TXN119502,2862.58,20,1,777,0,47.7,Electronics,0.0087,0
TXN119503,1243.97,15,2,1378,1,19.4,Travel,0.3433,0
TXN119504,1244.86,9,1,2008,0,16.7,Electronics,0.0,0
TXN119505,1022.89,23,1,1085,0,8.4,Grocery,0.071,0
TXN119506,138.38,17,0,767,1,8.7,Online Services,0.2009,0
TXN119507,2529.37,23,1,1138,0,5.2,Online Services,0.097,0
TXN119508,765.17,15,0,2656,0,7.6,Utilities,0.0185,0
TXN119509,803.53,11,0,1807,0,21.1,Utilities,0.0641,0
TXN119510,2150.97,12,0,235,0,13.2,Grocery,0.0,0
TXN119511,732.16,14,1,2941,0,12.3,Fashion,0.0984,0
TXN119512,2363.4,11,0,1361,0,13.6,Dining,0.1538,0
TXN119513,1122.52,15,4,1866,0,14.8,Online Services,0.3079,0
TXN119514,2845.9,14,0,2525,0,10.7,Dining,0.3161,0
TXN119515,703.11,17,0,1456,0,19.6,Utilities,0.0139,0
TXN119516,2645.29,12,0,545,0,31.6,Utilities,0.1738,0
TXN119517,437.72,9,2,2444,0,31.0,Fashion,0.3037,0
TXN119518,1740.84,20,1,2279,0,71.5,Electronics,0.2447,0
TXN119519,979.69,21,2,2886,0,11.9,Online Services,0.1966,0
TXN119520,495.21,17,1,115,1,1.4,Fashion,0.3173,0
TXN119521,4312.34,12,2,271,0,22.2,Utilities,0.2549,0
TXN119522,1676.08,8,0,1998,0,11.4,Electronics,0.0,0
TXN119523,4459.37,22,2,2005,1,10.9,Utilities,0.2823,0
TXN119524,1409.86,2,0,717,0,10.6,Electronics,0.2129,0
TXN119525,2544.91,6,1,549,0,9.3,Grocery,0.0618,0
TXN119526,886.51,12,1,2385,0,30.7,Dining,0.0,0
TXN119527,559.63,13,0,2870,0,3.0,Grocery,0.0124,0
TXN119528,2078.14,12,0,1381,0,11.5,Online Services,0.115,0
TXN119529,2307.68,21,0,643,0,8.7,Dining,0.0,0
TXN119530,318.16,9,0,573,1,6.8,Fashion,0.4728,0
TXN119531,638.92,15,3,2343,0,56.5,Dining,0.2564,0
TXN119532,329.18,4,1,1992,1,10.3,Electronics,0.2299,0
TXN119533,994.72,22,1,2760,0,46.1,Dining,0.0786,0
TXN119534,842.18,8,3,962,0,2.4,Utilities,0.0913,0
TXN119535,1027.13,17,0,2809,0,35.6,Online Services,0.0,0
TXN119536,5520.73,15,2,1093,0,63.4,Fashion,0.2387,0
TXN119537,2620.01,13,1,869,0,,Dining,0.2014,0
TXN119538,2429.03,7,2,726,0,26.7,Electronics,0.1624,0
TXN119539,1465.89,23,1,1351,0,31.8,Entertainment,0.1014,0
TXN119540,1477.02,6,1,669,0,34.2,Online Services,0.0262,0
TXN119541,1678.91,22,0,966,0,7.2,Entertainment,0.1254,0
TXN119542,1462.34,19,1,300,0,58.9,Utilities,0.1137,0
TXN119543,974.49,21,1,848,0,9.2,Entertainment,0.0294,0
TXN119544,758.04,14,3,1545,0,27.5,Utilities,0.2797,0
TXN119545,1025.16,8,1,1015,0,54.3,Travel,0.0,0
TXN119546,4618.3,18,0,1254,0,14.8,Electronics,0.2182,0
TXN119547,2055.6,23,0,1344,0,39.3,Fashion,0.0404,0
TXN119548,949.31,4,1,1070,0,77.9,Electronics,0.1315,0
TXN119549,3147.27,19,1,2199,0,50.3,Grocery,0.0846,0
TXN119550,2087.23,3,1,2842,0,38.1,Online Services,0.0637,0
TXN119551,2019.41,11,0,1267,0,18.9,Electronics,0.0475,0
TXN119552,330.03,11,1,2221,0,28.9,Dining,0.0806,0
TXN119553,2547.45,10,2,1737,1,11.8,Entertainment,0.4257,0
TXN119554,1277.49,16,2,1531,0,27.3,Electronics,0.1941,0
TXN119555,945.04,18,2,279,0,8.3,Grocery,0.0,0
TXN119556,805.42,8,1,739,0,15.7,Electronics,0.1337,0
TXN119557,3991.38,13,0,1197,0,48.6,Travel,0.2476,0
TXN119558,4206.09,9,1,2131,1,23.1,Grocery,0.5671,0
TXN119559,2671.66,15,0,104,1,14.8,Electronics,0.0804,0
TXN119560,637.68,14,2,1880,0,13.0,Grocery,0.0,0
TXN119561,1221.03,18,2,741,1,19.3,Fashion,0.0202,0
TXN119562,693.32,18,0,1075,0,21.3,Grocery,0.0278,0
TXN119563,1284.67,11,1,2793,0,68.0,Online Services,0.0604,0
TXN119564,873.16,18,1,881,0,6.6,Grocery,0.1422,0
TXN119565,2283.83,7,2,2482,1,4.1,Electronics,0.097,0
TXN119566,1184.63,15,1,2798,0,42.7,Fashion,0.0464,0
TXN119567,4712.23,20,2,2233,0,31.2,Dining,0.3765,0
TXN119568,2891.74,19,0,1695,1,4.9,Travel,0.2114,0
TXN119569,3547.86,7,0,530,1,5.3,Online Services,0.085,0
TXN119570,797.92,15,2,284,0,20.8,Travel,0.1064,0
TXN119571,2388.47,13,0,1438,0,39.0,Fashion,0.0532,0
TXN119572,2690.61,14,3,253,0,12.9,Fashion,0.1076,0
TXN119573,1150.34,15,0,2442,0,23.9,Grocery,0.0,0
TXN119574,2011.33,6,1,1838,0,4.8,Grocery,0.1314,0
TXN119575,1594.63,11,2,370,0,16.9,Electronics,0.1373,0
TXN119576,831.65,9,3,83,0,11.5,Fashion,0.3334,0
TXN119577,1125.81,1,1,1829,0,29.1,Utilities,0.3004,0
TXN119578,701.37,20,2,661,0,18.4,Dining,0.1721,0
TXN119579,1651.43,10,2,1117,0,18.6,Travel,0.2584,0
TXN119580,1461.95,21,1,1970,0,23.4,Online Services,0.1678,0
TXN119581,1318.83,18,1,1758,0,61.5,Entertainment,0.2211,0
TXN119582,334.92,10,0,1651,0,22.5,Fashion,0.12,0
TXN119583,1083.01,11,0,1715,0,5.3,Online Services,0.0,0
TXN119584,2695.11,8,1,2401,0,4.4,Utilities,0.3039,0
TXN119585,2004.3,15,0,551,0,20.6,Travel,0.0,0
TXN119586,3458.55,15,1,1582,0,10.8,Travel,0.1995,0
TXN119587,1411.34,17,0,714,0,38.7,Fashion,0.0,0
TXN119588,1737.08,10,1,1183,0,67.7,Entertainment,0.1685,0
TXN119589,3828.36,17,0,2219,0,17.1,Fashion,0.1123,0
TXN119590,771.85,11,0,836,0,6.7,Online Services,0.1246,0
TXN119591,267.44,18,0,1216,0,7.0,Online Services,0.1238,0
TXN119592,853.79,10,2,2311,0,,Fashion,0.095,0
TXN119593,501.9,7,1,2689,0,64.5,Online Services,0.185,0
TXN119594,1986.73,8,1,2619,1,6.6,Online Services,0.2463,0
TXN119595,1376.78,13,1,2860,0,12.5,Electronics,0.143,0
TXN119596,2164.21,1,2,2586,0,8.2,Grocery,0.0333,0
TXN119597,1473.88,20,0,1413,0,10.1,Electronics,0.0017,0
TXN119598,794.24,19,1,406,0,27.0,Dining,0.093,0
TXN119599,5016.99,5,0,908,0,12.1,Electronics,0.0857,0
TXN119600,2867.02,15,2,683,0,73.7,Dining,0.3753,0
TXN119601,782.04,9,1,2729,0,22.2,Utilities,0.0847,0
TXN119602,2433.39,3,3,2452,0,53.1,Dining,0.1475,0
TXN119603,3603.29,7,2,228,0,46.2,Online Services,0.4256,0
TXN119604,1723.26,12,0,286,0,2.8,Fashion,0.0,0
TXN119605,1956.63,10,2,315,0,7.2,Dining,0.2952,0
TXN119606,2727.91,18,2,1526,0,23.4,Dining,0.203,0
TXN119607,1639.32,7,1,1496,0,28.0,Electronics,0.1633,0
TXN119608,2582.28,5,1,2237,0,57.9,Grocery,0.2402,0
TXN119609,2076.67,19,1,573,0,0.7,Utilities,0.0598,0
TXN119610,2917.23,13,0,1678,0,23.9,Dining,0.3648,0
TXN119611,3217.71,21,0,2757,0,28.2,Electronics,0.1598,0
TXN119612,3047.83,19,1,1913,0,18.0,Fashion,0.1987,0
TXN119613,434.78,17,3,910,0,11.0,Electronics,0.2022,0
TXN119614,1893.93,20,1,666,0,36.3,Utilities,0.0884,0
TXN119615,1185.86,17,2,2452,0,67.5,Utilities,0.1411,0
TXN119616,2736.13,13,0,2249,0,16.9,Utilities,0.0,0
TXN119617,750.58,12,0,1486,0,30.8,Dining,0.15,0
TXN119618,1054.26,15,3,432,0,7.9,Utilities,0.0,0
TXN119619,1106.63,5,1,907,0,20.1,Utilities,0.3689,0
TXN119620,1847.76,0,1,260,0,22.6,Travel,0.1678,0
TXN119621,1877.09,14,0,1380,1,45.5,Dining,0.2323,0
TXN119622,1204.62,10,2,1963,0,38.6,Dining,0.4097,0
TXN119623,1190.23,17,4,1020,0,46.0,Entertainment,0.2716,0
TXN119624,1315.95,22,1,1519,0,15.5,Dining,0.2152,0
TXN119625,937.98,19,1,1787,0,12.5,Online Services,0.0546,0
TXN119626,456.99,16,2,1789,0,4.8,Electronics,0.0174,0
TXN119627,1937.5,19,2,1796,0,68.9,Travel,0.0,0
TXN119628,1425.77,10,0,718,0,10.3,Electronics,0.0,0
TXN119629,1914.24,12,3,1777,0,15.0,Utilities,0.0614,0
TXN119630,1276.06,16,1,966,0,20.5,Utilities,0.0953,0
TXN119631,954.4,12,1,2247,0,22.2,Electronics,0.0526,0
TXN119632,2482.06,16,1,2419,0,62.2,Online Services,0.0,0
TXN119633,1188.63,14,1,1154,0,7.0,Electronics,0.0,0
TXN119634,1522.94,13,2,2887,0,20.6,Utilities,0.1323,0
TXN119635,2260.14,4,3,1671,0,7.9,Entertainment,0.2481,0
TXN119636,1134.2,15,4,1358,0,0.5,Utilities,0.145,0
TXN119637,4281.56,18,2,1264,0,72.1,Electronics,0.2342,0
TXN119638,2406.3,5,2,2071,0,7.6,Travel,0.2321,0
TXN119639,343.06,16,3,981,1,2.0,Travel,0.322,0
TXN119640,2895.75,22,1,1741,1,1.7,Entertainment,0.2369,0
TXN119641,3422.98,16,0,2763,0,6.5,Utilities,0.0621,0
TXN119642,1418.2,13,1,2645,0,32.8,Utilities,0.1586,0
TXN119643,1192.87,11,1,2182,0,32.4,Online Services,0.0954,0
TXN119644,801.05,12,2,1638,0,20.9,Travel,0.2333,0
TXN119645,1180.63,7,1,2646,0,16.1,Grocery,0.153,0
TXN119646,120.6,18,1,950,1,5.6,Electronics,0.3167,0
TXN119647,1399.52,8,1,1672,0,11.2,Travel,0.1306,0
TXN119648,2627.15,22,2,400,0,25.4,Entertainment,0.2877,0
TXN119649,1001.68,5,4,912,0,48.3,Electronics,0.1089,0
TXN119650,2053.61,20,0,1891,0,42.8,Fashion,0.1288,0
TXN119651,2766.25,2,2,2921,0,3.6,Utilities,0.0232,0
TXN119652,2428.48,18,0,1706,1,19.9,Dining,0.0821,0
TXN119653,1777.75,17,1,969,0,38.6,Grocery,0.244,0
TXN119654,1289.15,22,0,39,0,1.6,Grocery,0.0,0
TXN119655,1116.13,13,1,2027,0,8.3,Dining,0.1779,0
TXN119656,1298.64,16,0,2060,0,23.0,Utilities,0.0214,0
TXN119657,1319.55,18,1,2787,0,7.3,Utilities,0.1941,0
TXN119658,752.83,9,1,1730,0,30.4,Dining,0.1046,0
TXN119659,1051.73,7,2,2495,0,30.4,Fashion,0.113,0
TXN119660,3019.81,12,1,1421,0,22.7,Grocery,0.1632,0
TXN119661,2024.75,20,1,2332,0,37.9,Fashion,0.1893,0
TXN119662,779.8,7,0,2417,0,73.9,Electronics,0.0059,0
TXN119663,1911.51,21,0,473,1,15.4,Travel,0.2958,0
TXN119664,1437.97,10,0,2679,0,33.1,Fashion,0.0,0
TXN119665,2337.49,17,0,450,1,7.1,Dining,0.468,0
TXN119666,1413.88,13,1,2364,0,3.3,Travel,0.0,0
TXN119667,1475.83,10,1,321,0,23.4,Fashion,0.1585,0
TXN119668,258.1,13,0,2257,0,5.3,Entertainment,0.0,0
TXN119669,80.81,9,0,1198,0,30.8,Grocery,0.1124,0
TXN119670,2067.66,18,0,1924,0,6.8,Travel,0.0,0
TXN119671,4433.83,18,0,1831,0,53.5,Entertainment,0.1382,0
TXN119672,745.64,14,3,371,0,2.3,Fashion,0.1031,0
TXN119673,1747.35,6,1,2700,0,17.6,Utilities,0.0,0
TXN119674,537.06,18,2,1213,0,15.2,Utilities,0.0657,0
TXN119675,938.56,22,4,1401,0,30.3,Dining,0.2931,0
TXN119676,2334.48,17,2,1325,0,20.6,Utilities,0.1729,0
TXN119677,433.86,16,2,1183,0,21.1,Utilities,0.4167,0
TXN119678,618.53,20,1,68,0,6.9,Electronics,0.0,0
TXN119679,2518.55,19,0,2133,0,7.6,Utilities,0.0,0
TXN119680,741.46,12,0,74,0,73.3,Electronics,0.1657,0
TXN119681,1160.97,17,1,1234,0,14.0,Dining,0.0422,0
TXN119682,74.24,19,1,1009,0,25.2,Travel,0.241,0
TXN119683,1184.86,3,0,34,0,27.5,Electronics,0.0,0
TXN119684,1538.58,6,1,2391,0,6.0,Online Services,0.1269,0
TXN119685,1963.98,14,1,344,1,4.8,Entertainment,0.2325,0
TXN119686,5857.47,15,0,2383,0,16.5,Dining,0.1918,0
TXN119687,385.77,17,1,2299,0,29.1,Online Services,0.0,0
TXN119688,882.49,6,0,2304,0,10.2,Entertainment,0.0,0
TXN119689,3321.83,15,3,886,0,21.6,Dining,0.0,0
TXN119690,903.16,11,1,2581,0,35.3,Fashion,0.1039,0
TXN119691,3463.3,17,4,1385,0,14.6,Grocery,0.2314,0
TXN119692,767.42,21,2,2455,0,8.7,Entertainment,0.2102,0
TXN119693,813.29,19,1,1298,0,16.2,Utilities,0.0,0
TXN119694,1546.4,18,5,1832,0,16.3,Online Services,0.2587,0
TXN119695,1879.16,16,1,2705,0,7.9,Utilities,0.1095,0
TXN119696,1379.43,17,1,2007,0,5.1,Entertainment,0.0145,0
TXN119697,1438.63,15,2,756,1,10.0,Travel,0.0751,0
TXN119698,1064.15,12,1,1095,0,12.0,Fashion,0.2419,0
TXN119699,441.89,19,2,2265,0,30.7,Grocery,0.3398,0
TXN119700,2319.11,11,2,1830,0,1.6,Entertainment,0.0663,0
TXN119701,3016.04,18,2,1733,0,1.4,Travel,0.3619,0
TXN119702,3177.09,18,0,69,0,7.3,Entertainment,0.2781,0
TXN119703,1114.78,16,1,137,0,6.1,Utilities,0.0,0
TXN119704,3779.84,20,0,1907,0,1.0,Travel,0.0407,0
TXN119705,3232.01,15,2,1877,1,16.6,Electronics,0.2442,0
TXN119706,1392.81,12,0,1886,0,2.1,Entertainment,0.2269,0
TXN119707,842.01,19,4,1179,0,9.1,Dining,0.181,0
TXN119708,251.73,9,2,2498,1,30.1,Entertainment,0.3289,0
TXN119709,3577.65,16,1,361,0,27.9,Electronics,0.1836,0
TXN119710,906.02,22,1,1973,0,37.5,Utilities,0.2678,0
TXN119711,1048.94,21,0,1618,0,10.4,Travel,0.0,0
TXN119712,1595.23,14,2,2817,0,1.7,Fashion,0.1691,0
TXN119713,976.97,18,2,1777,0,31.7,Fashion,0.0869,0
TXN119714,2352.66,19,0,476,0,0.5,Travel,0.1408,0
TXN119715,724.19,16,1,1043,0,5.4,Entertainment,0.0,0
TXN119716,1710.15,18,2,2699,0,11.4,Travel,0.2839,0
TXN119717,559.71,16,0,2591,0,31.4,Entertainment,0.0,0
TXN119718,2366.19,12,1,2277,0,15.3,Online Services,0.2064,0
TXN119719,594.41,13,2,1852,0,0.7,Electronics,0.0,0
TXN119720,1404.13,19,0,852,0,1.8,Online Services,0.0,0
TXN119721,1630.06,16,2,497,0,5.2,Utilities,0.1436,0
TXN119722,252.89,16,0,2179,0,9.0,Dining,0.0761,0
TXN119723,576.95,23,2,1817,0,0.6,Grocery,0.231,0
TXN119724,274.31,6,0,2313,0,6.8,Dining,0.2655,0
TXN119725,7583.84,16,2,574,0,12.3,Fashion,0.3652,0
TXN119726,503.81,18,2,597,0,3.2,Grocery,0.0,0
TXN119727,1252.63,3,0,1752,0,30.6,Dining,0.0,0
TXN119728,886.84,10,0,1748,0,6.7,Entertainment,0.0,0
TXN119729,641.69,11,0,569,0,33.8,Grocery,0.1092,0
TXN119730,930.78,17,3,2938,0,99.4,Entertainment,0.0975,0
TXN119731,6051.23,17,1,2516,0,67.7,Electronics,0.4127,0
TXN119732,690.9,16,1,309,0,27.9,Entertainment,0.1214,0
TXN119733,1248.06,7,0,1489,0,12.4,Dining,0.0,0
TXN119734,178.35,16,3,925,0,28.6,Dining,0.1621,0
TXN119735,2010.3,13,1,2950,0,28.0,Utilities,0.0,0
TXN119736,1074.18,15,0,2959,0,2.7,Utilities,0.0791,0
TXN119737,467.39,19,0,1272,1,34.6,Electronics,0.2073,0
TXN119738,801.39,19,2,1360,0,14.1,Travel,0.15,0
TXN119739,1309.48,16,1,440,0,13.5,Grocery,0.0,0
TXN119740,830.71,13,0,727,0,127.9,Dining,0.031,0
TXN119741,2058.06,14,0,1925,0,7.7,Fashion,0.1179,0
TXN119742,1629.74,18,1,577,0,18.3,Grocery,0.0,0
TXN119743,1638.25,18,0,378,0,60.5,Dining,0.0,0
TXN119744,927.88,21,2,2531,0,0.5,Travel,0.1587,0
TXN119745,1402.07,1,2,2786,0,38.5,Travel,0.2979,0
TXN119746,672.58,6,3,1217,0,61.4,Electronics,0.1763,0
TXN119747,1166.17,13,2,2194,1,118.3,Utilities,0.4402,0
TXN119748,2325.15,9,0,779,0,19.6,Grocery,0.1568,0
TXN119749,1623.45,7,2,2643,0,14.0,Dining,0.2144,0
TXN119750,1932.61,14,1,1443,0,12.7,Electronics,0.2494,0
TXN119751,2396.22,6,0,2878,0,0.9,Entertainment,0.2894,0
TXN119752,986.85,16,0,504,0,54.4,Dining,0.2997,0
TXN119753,163.89,18,3,1487,0,23.9,Entertainment,0.1359,0
TXN119754,1319.24,21,0,1593,0,2.0,Utilities,0.0273,0
TXN119755,292.29,15,1,1302,0,5.7,Grocery,0.2762,0
TXN119756,258.61,18,0,1565,0,2.3,Electronics,0.0,0
TXN119757,1423.02,18,1,1357,0,51.8,Grocery,0.2251,0
TXN119758,1098.43,3,2,1496,0,24.8,Online Services,0.1316,0
TXN119759,638.8,18,1,2859,0,52.4,Online Services,0.337,0
TXN119760,4365.15,12,1,355,0,9.7,Dining,0.0152,0
TXN119761,1072.53,16,0,2045,0,12.5,Dining,0.0,0
TXN119762,856.82,14,2,2794,0,45.9,Entertainment,0.1441,0
TXN119763,305.82,8,1,621,0,74.2,Grocery,0.0348,0
TXN119764,763.49,23,4,2298,1,61.4,Electronics,0.3059,0
TXN119765,2541.01,14,1,1819,0,2.1,Dining,0.0,0
TXN119766,2055.76,15,1,2411,0,15.8,Travel,0.1241,0
TXN119767,454.34,13,3,1505,0,11.7,Grocery,0.0,0
TXN119768,5413.19,16,0,1854,0,18.5,Entertainment,0.0896,0
TXN119769,1428.34,8,1,1309,0,45.3,Dining,0.1507,0
TXN119770,1631.51,12,0,2218,0,14.9,Electronics,0.0,0
TXN119771,756.89,19,4,1226,0,10.1,Dining,0.3477,0
TXN119772,1259.34,17,1,1973,0,29.5,Electronics,0.1481,0
TXN119773,481.74,13,0,1811,0,11.6,Grocery,0.0,0
TXN119774,890.97,7,1,957,0,6.6,Grocery,0.0287,0
TXN119775,2013.8,12,1,231,0,1.5,Utilities,0.1814,0
TXN119776,4555.94,23,2,1265,1,53.0,Travel,0.4149,0
TXN119777,1737.82,11,0,1967,0,14.9,Travel,0.056,0
TXN119778,1420.99,13,1,1738,1,34.2,Travel,0.4132,0
TXN119779,1258.75,17,1,681,0,40.8,Electronics,0.3944,0
TXN119780,1852.74,14,1,2424,0,78.8,Dining,0.1287,0
TXN119781,923.18,20,1,1059,0,14.9,Entertainment,0.0815,0
TXN119782,2022.32,21,1,705,0,12.8,Entertainment,0.0495,0
TXN119783,2841.69,20,2,354,0,1.8,Entertainment,0.2349,0
